recording_id,frame_idx,boll_id,distance_m,depth_valid_px,mask_pix,H_aa_cm,W_aa_cm,H_rot_cm,W_rot_cm,area_cm2,ok_mask_size,ok_distance,ok_depth_coverage
handheld_1,38,13,0.401,4142,4142,6.814,15.03,3.787,2.434,7.905,1,1,1
handheld_1,38,2,0.343,5850,5850,3.699,3.924,3.835,3.043,8.168,1,1,1
handheld_1,38,25,0.401,11239,11239,11.269,15.86,5.483,5.461,21.448,1,1,1
handheld_1,38,32,0.323,11132,11132,3.518,6.546,6.477,3.434,13.783,1,1,1
handheld_1,38,33,0.402,4356,4356,4.554,5.65,3.871,2.446,8.354,1,1,1
handheld_1,38,38,0.423,6370,6370,5.898,2.904,5.852,2.857,13.527,1,1,1
handheld_1,38,7,0.343,5768,5768,3.736,3.7,3.826,3.089,8.054,1,1,1
handheld_1,39,1,0.406,10420,10420,5.616,5.485,5.295,5.241,20.384,1,1,1
handheld_1,39,13,0.586,7054,7054,12.511,10.727,7.086,4.979,28.748,1,1,1
handheld_1,39,2,0.319,5320,5320,3.44,3.302,3.485,2.788,6.425,1,1,1
handheld_1,39,24,0.58,13604,13604,25.713,4.992,11.057,4.865,54.313,1,1,1
handheld_1,39,25,0.294,9880,9880,4.131,21.014,3.771,3.723,10.135,1,1,1
handheld_1,39,3,0.443,2639,2639,12.835,17.521,5.156,2.235,6.146,1,1,1
handheld_1,39,32,0.317,10608,10608,3.418,6.217,6.159,3.348,12.651,1,1,1
handheld_1,39,33,0.56,6391,6391,7.503,7.81,6.143,4.961,23.786,1,1,1
handheld_1,39,34,0.584,10930,10930,28.117,10.69,10.688,5.599,44.241,1,1,1
handheld_1,39,38,0.586,7166,7166,8.362,5.108,6.958,5.043,29.205,1,1,1
handheld_1,39,7,0.319,5364,5364,3.44,3.267,3.465,2.723,6.478,1,1,1
handheld_1,40,1,0.277,9693,9693,3.621,3.803,3.634,3.087,8.827,1,1,1
handheld_1,40,13,0.533,7357,7357,6.444,4.936,6.251,4.775,24.805,1,1,1
handheld_1,40,2,0.329,6013,6013,3.727,6.022,3.744,2.833,7.724,1,1,1
handheld_1,40,22,0.277,9236,9236,3.44,3.803,3.616,2.991,8.411,1,1,1
handheld_1,40,25,0.274,8685,8685,8.625,5.045,3.554,2.775,7.738,1,1,1
handheld_1,40,3,0.423,8838,8838,8.386,14.656,10.456,3.379,18.768,1,1,1
handheld_1,40,32,0.332,11805,11805,3.761,6.403,6.345,3.642,15.443,1,1,1
handheld_1,40,33,0.533,7806,7806,9.695,6.156,6.366,4.828,26.319,1,1,1
handheld_1,40,34,0.603,13653,13653,15.369,5.059,15.306,4.993,58.917,1,1,1
handheld_1,40,38,0.452,8915,8915,5.367,5.319,5.318,5.269,21.616,1,1,1
handheld_1,40,7,0.33,6024,6024,3.774,3.524,3.755,2.854,7.786,1,1,1
handheld_1,41,1,0.306,7908,7908,3.9,3.667,3.484,3.34,8.788,1,1,1
handheld_1,41,13,0.569,5333,5333,23.118,21.637,5.859,4.245,20.492,1,1,1
handheld_1,41,2,0.358,4560,4560,3.588,3.472,3.424,2.68,6.936,1,1,1
handheld_1,41,22,0.306,7579,7579,3.366,3.701,3.309,3.219,8.422,1,1,1
handheld_1,41,25,0.62,1393,1393,19.315,7.363,2.48,1.882,6.355,1,1,1
handheld_1,41,32,0.358,9423,9423,3.588,6.475,6.394,3.456,14.333,1,1,1
handheld_1,41,33,0.569,5561,5561,9.359,19.281,6.275,4.243,21.368,1,1,1
handheld_1,41,34,0.402,40508,40665,9.414,11.344,11.299,9.372,77.992,1,1,1
handheld_1,41,38,0.476,616,616,1.763,1.141,1.711,1.089,1.656,1,1,1
handheld_1,41,7,0.357,4840,4840,3.616,3.501,3.802,2.84,7.321,1,1,1
handheld_1,42,1,0.323,7219,7219,3.8,3.484,3.495,3.216,8.938,1,1,1
handheld_1,42,11,0.32,5777,5825,5.472,12.622,2.824,2.301,7.079,1,1,1
handheld_1,42,13,0.536,24015,24015,22.828,25.521,11.332,7.559,81.883,1,1,1
handheld_1,42,2,0.374,4393,4393,2.933,4.605,3.477,2.724,7.293,1,1,1
handheld_1,42,22,0.323,7113,7113,3.94,3.519,3.495,3.194,8.807,1,1,1
handheld_1,42,25,0.605,15385,15388,11.862,9.426,11.851,8.878,66.845,1,1,1
handheld_1,42,32,0.373,8709,8709,3.616,6.381,6.311,3.387,14.38,1,1,1
handheld_1,42,33,0.578,4090,4090,16.747,22.798,4.093,2.015,16.217,1,1,1
handheld_1,42,38,0.331,4028,4048,5.444,2.993,2.856,2.545,5.264,1,1,1
handheld_1,42,4,0.526,2435,2435,4.87,4.929,3.404,3.16,7.996,1,1,1
handheld_1,42,7,0.374,4470,4470,2.974,3.464,3.5,2.746,7.42,1,1,1
handheld_1,43,1,0.326,7497,7497,4.261,3.694,3.484,3.473,9.456,1,1,1
handheld_1,43,11,0.319,4445,4526,1.459,7.82,2.78,1.39,5.466,1,1,1
handheld_1,43,13,0.825,873,873,37.563,14.922,3.591,2.189,7.052,1,1,1
handheld_1,43,2,0.38,4255,4255,3.022,3.354,3.409,2.77,7.292,1,1,1
handheld_1,43,22,0.326,7603,7603,4.616,3.73,3.622,3.577,9.59,1,1,1
handheld_1,43,32,0.381,7959,7959,3.652,6.019,5.786,3.385,13.712,1,1,1
handheld_1,43,33,0.515,4165,4176,19.353,27.551,5.134,3.295,13.145,1,1,1
handheld_1,43,38,0.32,2712,2766,1.569,2.894,2.859,1.534,3.361,1,1,1
handheld_1,43,4,0.523,5121,5121,5.469,4.616,5.398,4.464,16.624,1,1,1
handheld_1,43,7,0.381,4339,4339,3.113,3.404,3.445,2.803,7.475,1,1,1
handheld_1,44,1,0.352,6106,6106,3.988,3.605,3.358,3.338,8.979,1,1,1
handheld_1,44,11,0.324,2977,3015,1.623,9.214,3.459,1.588,3.756,1,1,1
handheld_1,44,13,0.414,2427,2427,19.842,25.531,2.616,1.849,4.937,1,1,1
handheld_1,44,2,0.416,3201,3201,2.809,3.354,3.433,2.453,6.574,1,1,1
handheld_1,44,22,0.352,6130,6130,4.064,3.644,3.381,3.334,9.014,1,1,1
handheld_1,44,25,0.506,2251,2259,25.684,37.931,3.212,1.333,6.864,1,1,1
handheld_1,44,32,0.416,6298,6298,5.483,10.969,5.642,3.316,12.935,1,1,1
handheld_1,44,33,0.414,3168,3168,6.764,2.706,2.659,1.951,6.444,1,1,1
handheld_1,44,38,0.506,1418,1418,1.874,3.694,3.519,1.552,4.309,1,1,1
handheld_1,44,4,0.524,5083,5083,5.422,4.453,5.478,4.115,16.564,1,1,1
handheld_1,44,7,0.416,3244,3244,2.855,3.354,3.454,2.466,6.663,1,1,1
handheld_1,45,1,0.377,4603,4603,3.285,3.327,3.378,2.722,7.764,1,1,1
handheld_1,45,13,0.596,1227,1227,5.778,17.988,2.896,1.415,5.173,1,1,1
handheld_1,45,2,0.471,2489,2489,3.181,2.976,3.13,2.925,6.553,1,1,1
handheld_1,45,22,0.377,4512,4512,3.244,3.327,3.38,2.7,7.611,1,1,1
handheld_1,45,32,0.448,2891,2891,3.269,3.075,3.163,2.759,6.886,1,1,1
handheld_1,45,33,0.596,1587,1587,6.881,18.313,3.143,1.48,6.69,1,1,1
handheld_1,45,4,0.569,4745,4745,5.764,4.526,5.861,4.273,18.232,1,1,1
handheld_1,45,7,0.471,2070,2070,2.565,3.028,3.188,2.128,5.45,1,1,1
handheld_1,46,1,0.385,1990,1990,2.265,3.062,3.153,1.417,3.501,1,1,1
handheld_1,46,13,0.488,4630,4632,34.391,42.856,2.586,1.481,13.091,1,1,1
handheld_1,46,2,0.457,3413,3413,3.335,3.535,3.485,3.286,8.46,1,1,1
handheld_1,46,22,0.385,1963,1963,2.306,3.02,3.139,1.394,3.453,1,1,1
handheld_1,46,25,0.522,13383,13397,10.178,25.48,9.103,5.514,43.324,1,1,1
handheld_1,46,3,0.605,5234,5234,20.561,18.721,7.677,3.453,22.737,1,1,1
handheld_1,46,32,0.436,2715,2715,3.134,2.945,2.965,2.562,6.125,1,1,1
handheld_1,46,33,0.605,1547,1547,22.274,3.428,3.487,2.916,6.72,1,1,1
handheld_1,46,4,0.629,4230,4230,6.851,5.346,6.818,5.171,19.862,1,1,1
handheld_1,46,7,0.457,2450,2450,2.539,3.486,3.44,2.474,6.073,1,1,1
handheld_1,47,1,0.435,5374,5374,6.634,13.081,4.874,2.988,12.069,1,1,1
handheld_1,47,13,0.661,2208,2208,25.56,46.525,6.697,2.016,11.449,1,1,1
handheld_1,47,2,0.449,3188,3188,3.424,3.473,3.455,3.303,7.628,1,1,1
handheld_1,47,22,0.546,7383,7383,9.754,5.354,6.119,4.611,26.121,1,1,1
handheld_1,47,25,0.53,3439,3439,5.196,4.851,5.11,2.077,11.465,1,1,1
handheld_1,47,3,0.546,5185,5185,8.088,4.997,4.718,3.512,18.345,1,1,1
handheld_1,47,32,0.434,2633,2633,3.025,4.587,2.894,2.466,5.886,1,1,1
handheld_1,47,33,0.602,2940,2940,5.508,3.214,5.33,2.963,12.645,1,1,1
handheld_1,47,4,0.661,3075,3075,5.688,4.681,5.299,3.929,15.945,1,1,1
handheld_1,47,7,0.461,2073,2073,2.46,3.516,3.602,2.152,5.229,1,1,1
handheld_1,48,1,0.481,3857,3857,6.235,14.727,3.973,3.51,10.591,1,1,1
handheld_1,48,13,0.546,12701,12844,6.661,34.028,11.658,6.602,45.443,1,1,1
handheld_1,48,2,0.452,3766,3766,3.693,3.841,3.711,3.701,9.131,1,1,1
handheld_1,48,22,0.54,9945,9945,9.352,6.237,7.888,5.715,34.417,1,1,1
handheld_1,48,3,0.54,4708,4708,6.411,5.001,6.638,3.628,16.293,1,1,1
handheld_1,48,32,0.432,2741,2741,2.917,5.931,2.956,2.523,6.071,1,1,1
handheld_1,48,33,0.516,1844,1844,4.272,2.867,4.066,2.015,5.827,1,1,1
handheld_1,48,34,0.546,12161,12263,6.72,11.184,8.803,6.662,43.387,1,1,1
handheld_1,48,5,0.481,5308,5312,22.057,27.829,3.818,3.368,14.586,1,1,1
handheld_1,48,7,0.458,2239,2239,2.694,3.493,3.63,2.265,5.574,1,1,1
handheld_1,49,1,0.525,4911,4920,4.632,4.519,4.53,4.493,16.094,1,1,1
handheld_1,49,13,0.553,16456,16456,13.372,24.222,10.586,7.644,59.725,1,1,1
handheld_1,49,2,0.45,1115,1130,1.176,3.481,3.432,1.128,2.716,1,1,1
handheld_1,49,22,0.525,11335,11335,9.893,5.205,7.95,5.147,37.078,1,1,1
handheld_1,49,25,0.525,9397,9397,10.751,25.798,7.195,5.315,30.739,1,1,1
handheld_1,49,3,0.525,4844,4844,6.805,4.805,5.141,3.223,15.845,1,1,1
handheld_1,49,32,0.429,65,86,0.28,2.15,0.888,0.234,0.188,0,1,1
handheld_1,49,33,0.522,486,486,13.817,18.143,1.592,0.91,1.572,1,1,1
handheld_1,49,34,0.553,17493,17493,10.782,23.137,10.667,7.679,63.488,1,1,1
handheld_1,49,4,0.525,10302,10302,9.95,18.991,8.007,5.262,33.699,1,1,1
handheld_1,49,5,0.525,6748,6748,29.222,24.254,5.743,4.554,22.074,1,1,1
handheld_1,50,1,0.33,5299,5299,6.973,2.948,2.912,2.804,6.849,1,1,1
handheld_1,50,13,0.548,15395,15395,13.848,15.345,10.575,7.271,54.868,1,1,1
handheld_1,50,22,0.346,6000,6089,2.94,4.26,3.694,2.262,8.651,1,1,1
handheld_1,50,25,0.346,3747,3822,4.862,9.312,2.865,2.073,5.43,1,1,1
handheld_1,50,33,0.364,7006,7006,12.291,11.977,4.818,2.723,11.017,1,1,1
handheld_1,50,34,0.548,15066,15066,9.371,10.33,10.327,7.482,53.696,1,1,1
handheld_1,50,4,0.346,5595,5682,2.977,4.26,3.053,2.262,8.073,1,1,1
handheld_1,51,1,0.302,6558,6558,3.059,2.896,2.987,2.865,7.098,1,1,1
handheld_1,51,13,0.487,18235,18235,12.784,14.698,7.616,6.003,51.327,1,1,1
handheld_1,51,22,0.641,4437,4539,5.516,19.835,6.983,5.447,22.134,1,1,1
handheld_1,51,33,0.449,5361,5361,5.575,14.187,4.402,3.522,12.827,1,1,1
handheld_1,51,5,0.397,5776,5776,12.497,11.549,4.671,2.854,10.804,1,1,1
handheld_1,52,1,0.281,7240,7240,2.908,2.847,2.863,2.815,6.785,1,1,1
handheld_1,52,13,0.453,18700,18857,8.043,10.414,8.34,7.995,45.925,1,1,1
handheld_1,52,2,0.5,4236,4236,3.213,4.903,4.901,3.103,12.568,1,1,1
handheld_1,52,5,0.372,10038,10038,6.767,8.633,3.759,3.463,16.486,1,1,1
handheld_1,53,1,0.269,8253,8253,3.077,2.99,3.064,2.927,7.088,1,1,1
handheld_1,53,2,0.48,2120,2120,2.719,3.609,3.561,1.92,5.797,1,1,1
handheld_1,53,5,0.269,8982,8982,4.395,6.653,3.037,2.881,7.714,1,1,1
handheld_1,54,1,0.265,8504,8504,3.117,2.945,3.089,2.916,7.088,1,1,1
handheld_1,54,13,0.267,6005,6005,4.275,7.884,3.056,2.056,5.081,1,1,1
handheld_1,54,2,0.465,2273,2273,2.786,3.395,3.35,2.558,5.833,1,1,1
handheld_1,54,5,0.269,9465,9465,4.395,3.195,3.253,2.96,8.128,1,1,1
handheld_1,55,1,0.473,8808,8808,5.204,5.463,5.418,5.111,23.387,1,1,1
handheld_1,55,2,0.347,5200,5200,2.948,3.705,4.096,2.593,7.431,1,1,1
handheld_1,55,5,0.346,5187,5187,7.274,8.369,3.699,2.832,7.37,1,1,1
handheld_1,56,1,0.514,10153,10153,6.607,6.496,6.591,6.379,31.835,1,1,1
handheld_1,56,2,0.336,8222,8222,3.111,4.869,4.847,3.049,11.016,1,1,1
handheld_1,56,33,0.414,5268,5293,3.878,18.359,4.545,2.599,10.767,1,1,1
handheld_1,56,5,0.336,8412,8412,9.479,9.592,4.804,3.095,11.271,1,1,1
handheld_1,57,1,0.514,7962,8057,4.815,6.608,6.551,4.76,25.263,1,1,1
handheld_1,57,2,0.324,9275,9275,3.106,4.836,4.8,3.071,11.555,1,1,1
handheld_1,57,33,0.438,5415,5476,7.443,20.378,5.678,2.768,12.468,1,1,1
handheld_1,57,5,0.324,9318,9318,9.493,7.449,4.8,3.106,11.609,1,1,1
handheld_1,58,1,0.485,9008,9070,5.283,6.077,6.023,5.231,25.32,1,1,1
handheld_1,58,2,0.33,8915,8915,3.127,4.926,4.909,3.062,11.522,1,1,1
handheld_1,58,33,0.327,7680,7737,5.022,3.884,5.61,3.298,9.819,1,1,1
handheld_1,58,5,0.33,8993,8993,9.346,6.184,4.866,3.109,11.623,1,1,1
handheld_1,59,1,0.261,8051,8051,2.9,2.929,2.9,2.673,6.509,1,1,1
handheld_1,59,13,0.353,5816,5816,2.961,4.731,4.692,2.923,8.601,1,1,1
handheld_1,59,2,0.353,7517,7517,3.038,4.846,4.807,3.0,11.117,1,1,1
handheld_1,59,33,0.332,7664,7754,3.942,13.203,3.436,3.002,10.143,1,1,1
handheld_1,59,5,0.354,7654,7654,8.483,4.86,4.821,3.047,11.383,1,1,1
handheld_1,60,1,0.365,6481,6481,3.3,3.778,3.733,3.168,10.247,1,1,1
handheld_1,60,13,0.372,5197,5197,2.836,4.621,4.588,2.683,8.535,1,1,1
handheld_1,60,2,0.372,6549,6549,2.998,4.702,4.672,2.946,10.756,1,1,1
handheld_1,60,5,0.372,6355,6355,2.917,4.702,4.66,2.877,10.437,1,1,1
handheld_1,61,1,0.475,5966,5966,4.863,4.451,4.769,4.397,15.975,1,1,1
handheld_1,61,13,0.407,6046,6046,3.281,4.612,4.567,3.237,11.886,1,1,1
handheld_1,61,2,0.407,6050,6050,3.325,4.612,4.597,3.253,11.894,1,1,1
handheld_1,61,33,0.451,9039,9040,7.762,12.924,7.419,3.538,21.822,1,1,1
handheld_1,61,5,0.407,7953,7953,9.886,5.144,4.606,3.26,15.635,1,1,1
handheld_1,62,11,0.894,2627,2638,30.577,20.943,6.954,4.728,25.022,1,1,1
handheld_1,62,13,0.471,3949,3949,11.902,20.835,4.559,3.109,10.397,1,1,1
handheld_1,62,2,0.394,1790,1811,1.76,5.538,2.962,1.717,3.336,1,1,1
handheld_1,62,22,0.406,21512,21512,13.355,14.554,7.386,6.59,42.084,1,1,1
handheld_1,62,25,0.405,21401,21401,11.646,12.267,8.383,7.501,41.66,1,1,1
handheld_1,62,3,0.471,7597,7597,7.696,4.927,8.08,4.311,20.002,1,1,1
handheld_1,62,32,0.394,1708,1736,21.93,18.374,3.133,1.631,3.198,1,1,1
handheld_1,62,33,0.482,6546,6546,6.72,12.184,6.669,3.361,18.049,1,1,1
handheld_1,62,34,0.569,15357,15357,13.077,24.055,10.105,8.489,59.008,1,1,1
handheld_1,62,38,0.411,2394,2394,6.402,13.21,3.033,2.392,4.799,1,1,1
handheld_1,62,5,0.471,12610,12610,12.313,17.243,10.075,4.906,33.2,1,1,1
handheld_1,62,7,0.395,3352,3403,2.452,5.724,3.83,2.41,6.301,1,1,1
handheld_1,63,11,0.409,3662,3662,2.807,3.743,3.834,2.596,7.27,1,1,1
handheld_1,63,13,0.355,2009,2074,5.646,11.681,3.133,1.276,3.102,1,1,1
handheld_1,63,2,0.408,2686,2686,2.844,5.335,2.726,2.381,5.306,1,1,1
handheld_1,63,22,0.403,21226,21226,14.223,11.856,7.376,5.795,40.913,1,1,1
handheld_1,63,25,0.408,25533,25533,14.266,12.047,12.001,7.512,50.443,1,1,1
handheld_1,63,3,0.518,5658,5658,7.166,5.362,5.435,3.722,18.018,1,1,1
handheld_1,63,32,0.408,2636,2636,2.889,2.934,2.711,2.366,5.208,1,1,1
handheld_1,63,33,0.503,6789,6789,6.301,12.441,4.154,3.286,20.385,1,1,1
handheld_1,63,34,0.529,13023,13212,6.165,11.758,11.699,6.109,43.879,1,1,1
handheld_1,63,36,0.42,4573,4608,7.274,14.644,4.465,2.887,9.647,1,1,1
handheld_1,63,38,0.409,3358,3358,2.762,3.476,3.431,2.718,6.667,1,1,1
handheld_1,63,4,0.42,4981,4990,11.803,43.748,2.78,2.5,10.447,1,1,1
handheld_1,63,5,0.518,8295,8295,8.52,5.192,6.86,5.17,26.415,1,1,1
handheld_1,63,7,0.439,3786,3786,3.825,4.018,3.402,2.685,8.659,1,1,1
handheld_1,64,11,0.416,4048,4048,3.353,3.807,3.698,3.053,8.314,1,1,1
handheld_1,64,12,0.464,3604,3654,11.321,13.043,3.853,3.581,9.336,1,1,1
handheld_1,64,13,0.463,3884,3926,8.22,15.235,4.124,3.189,9.988,1,1,1
handheld_1,64,2,0.416,2754,2754,2.9,4.125,2.701,2.54,5.656,1,1,1
handheld_1,64,22,0.409,24918,24918,7.707,14.438,11.621,7.591,49.47,1,1,1
handheld_1,64,25,0.405,22462,22462,7.411,14.032,11.221,7.315,43.726,1,1,1
handheld_1,64,3,0.523,5972,5972,6.722,5.357,5.573,4.106,19.387,1,1,1
handheld_1,64,32,0.416,2757,2757,2.855,3.173,2.71,2.529,5.662,1,1,1
handheld_1,64,33,0.508,6680,6680,15.217,27.841,3.899,2.422,20.459,1,1,1
handheld_1,64,34,0.536,11065,11207,5.897,10.22,10.16,5.839,38.212,1,1,1
handheld_1,64,36,0.464,4160,4209,4.801,10.92,4.448,3.387,10.755,1,1,1
handheld_1,64,4,0.422,6395,6408,11.492,41.658,4.565,2.643,13.543,1,1,1
handheld_1,64,5,0.523,10165,10165,9.229,24.389,6.66,6.282,32.998,1,1,1
handheld_1,64,7,0.4455,3982,3982,3.882,4.223,4.5,3.494,9.379,1,1,1
handheld_1,65,11,0.744,3470,3470,5.024,11.106,6.565,4.701,22.796,1,1,1
handheld_1,65,12,0.412,19076,19076,9.065,13.961,12.413,4.009,38.429,1,1,1
handheld_1,65,13,0.414,20125,20125,9.109,13.532,12.603,4.048,40.937,1,1,1
handheld_1,65,2,0.406,7611,7611,3.096,6.724,6.755,2.983,14.889,1,1,1
handheld_1,65,3,0.483,3774,3774,5.472,4.368,6.134,3.06,10.449,1,1,1
handheld_1,65,32,0.408,3322,3322,2.8,6.579,2.832,2.811,6.563,1,1,1
handheld_1,65,7,0.392,4182,4182,3.074,3.716,3.824,2.257,7.627,1,1,1
handheld_1,66,11,0.455,2971,3032,2.775,3.47,3.42,2.726,7.45,1,1,1
handheld_1,66,13,0.416,3367,3367,8.972,33.813,4.279,2.61,6.915,1,1,1
handheld_1,66,2,0.364,3895,3895,7.335,15.467,3.591,2.132,6.125,1,1,1
handheld_1,66,25,0.274,4934,4934,4.178,19.734,3.729,1.914,4.396,1,1,1
handheld_1,66,32,0.42,4848,4848,4.987,4.027,3.933,3.299,10.149,1,1,1
handheld_1,66,33,0.862,8836,8836,25.821,15.309,14.649,7.043,77.92,1,1,1
handheld_1,66,38,0.273,8825,8825,3.122,13.772,3.925,2.827,7.806,1,1,1
handheld_1,66,4,0.273,8965,8965,3.122,10.411,3.904,2.948,7.93,1,1,1
handheld_1,66,5,0.273,9050,9050,3.241,15.259,4.042,2.82,8.005,1,1,1
handheld_1,67,13,0.421,4829,4829,4.907,19.403,3.786,3.422,10.158,1,1,1
handheld_1,67,2,0.374,5268,5268,3.381,4.075,3.881,3.061,8.745,1,1,1
handheld_1,67,25,0.26,10426,10426,3.172,12.096,4.094,3.072,8.365,1,1,1
handheld_1,67,32,0.425,5534,5534,4.074,3.982,3.976,3.767,11.863,1,1,1
handheld_1,67,33,0.669,5042,5082,17.562,5.321,8.339,4.052,26.994,1,1,1
handheld_1,67,38,0.26,10468,10468,3.144,4.618,4.167,3.061,8.398,1,1,1
handheld_1,67,4,0.26,10633,10633,3.059,13.116,4.455,2.872,8.531,1,1,1
handheld_1,67,5,0.26,10967,10967,3.144,13.201,4.386,2.924,8.799,1,1,1
handheld_1,68,13,0.424,4808,4808,4.665,15.107,3.781,3.681,10.258,1,1,1
handheld_1,68,2,0.386,4544,4544,10.007,16.402,3.818,2.756,8.035,1,1,1
handheld_1,68,25,0.604,12664,12664,8.553,26.192,10.63,6.833,54.831,1,1,1
handheld_1,68,32,0.425,5837,5837,4.213,4.121,4.23,3.829,12.513,1,1,1
handheld_1,68,33,0.704,1241,1261,49.077,63.359,3.068,1.304,7.417,1,1,1
handheld_1,68,38,0.387,1322,1322,13.658,7.084,2.628,1.319,2.35,1,1,1
handheld_1,68,4,0.604,11827,11827,7.895,27.114,10.709,6.976,51.207,1,1,1
handheld_1,68,5,0.604,11957,11957,21.645,27.706,10.548,7.237,51.77,1,1,1
handheld_1,69,1,0.268,11048,11048,5.78,12.79,3.95,3.117,9.417,1,1,1
handheld_1,69,11,0.268,10551,10551,3.445,3.884,3.897,2.951,8.994,1,1,1
handheld_1,69,13,0.447,5412,5412,19.232,28.297,4.174,4.157,12.834,1,1,1
handheld_1,69,2,0.41,5191,5191,10.361,21.711,3.679,3.387,10.356,1,1,1
handheld_1,69,22,0.286,8093,8093,7.103,21.221,3.338,3.073,7.856,1,1,1
handheld_1,69,25,0.287,8665,8665,3.783,3.127,3.672,3.058,8.471,1,1,1
handheld_1,69,32,0.447,6220,6220,4.625,4.822,4.619,4.285,14.75,1,1,1
handheld_1,69,33,0.268,7201,7201,8.962,7.475,3.474,2.973,6.138,1,1,1
handheld_1,69,36,0.2905,12112,12112,5.253,12.376,3.769,3.486,12.131,1,1,1
handheld_1,69,38,0.287,8189,8189,3.783,3.065,3.344,3.184,8.005,1,1,1
handheld_1,69,4,0.268,10442,10442,5.313,11.855,3.875,2.955,8.901,1,1,1
handheld_1,69,5,0.268,10549,10549,3.445,3.884,3.848,2.941,8.992,1,1,1
handheld_1,70,1,0.462,5202,5202,10.719,18.726,4.659,3.556,13.178,1,1,1
handheld_1,70,11,0.372,7350,7350,19.409,11.835,4.748,3.528,12.071,1,1,1
handheld_1,70,13,0.463,4859,4859,12.255,9.686,4.602,3.387,12.362,1,1,1
handheld_1,70,2,0.503,3532,3546,3.835,10.742,3.781,3.507,10.648,1,1,1
handheld_1,70,22,0.296,9526,9526,4.353,10.74,4.105,3.293,9.905,1,1,1
handheld_1,70,25,0.299,11809,11809,4.755,4.431,4.564,4.306,12.53,1,1,1
handheld_1,70,32,0.463,5488,5488,4.942,4.187,4.815,3.434,13.962,1,1,1
handheld_1,70,33,0.594,14129,14129,28.469,15.08,9.285,9.221,59.165,1,1,1
handheld_1,70,36,0.669,6130,6130,22.444,35.425,7.053,6.442,32.561,1,1,1
handheld_1,70,38,0.722,2509,2509,8.494,8.26,4.594,4.291,15.522,1,1,1
handheld_1,70,4,0.669,8086,8086,22.663,35.571,6.492,6.018,42.95,1,1,1
handheld_1,70,5,0.372,7632,7632,19.936,15.443,4.834,3.525,12.534,1,1,1
handheld_1,70,7,0.458,3484,3484,3.742,3.892,3.692,2.595,8.673,1,1,1
handheld_1,71,1,0.462,3477,3477,4.881,3.725,4.442,3.369,8.808,1,1,1
handheld_1,71,11,0.381,7079,7079,4.773,3.529,4.649,3.487,12.196,1,1,1
handheld_1,71,13,0.38,7215,7215,10.513,14.367,4.595,3.395,12.365,1,1,1
handheld_1,71,2,0.381,7313,7313,9.462,3.57,4.431,3.797,12.599,1,1,1
handheld_1,71,22,0.29,7580,7580,6.128,9.669,3.366,3.049,7.566,1,1,1
handheld_1,71,25,0.29,9338,9338,6.507,4.55,3.59,3.099,9.32,1,1,1
handheld_1,71,32,0.463,5579,5579,5.144,3.985,5.083,3.49,14.194,1,1,1
handheld_1,71,33,0.423,1008,1008,13.27,28.621,2.995,1.152,2.141,1,1,1
handheld_1,71,36,0.381,7294,7294,12.409,16.522,4.771,3.5,12.566,1,1,1
handheld_1,71,37,0.381,8506,8506,18.011,18.515,4.862,3.434,14.654,1,1,1
handheld_1,71,38,0.573,3159,3159,4.057,4.37,4.364,3.889,12.309,1,1,1
handheld_1,71,4,0.38,6295,6295,12.5,28.817,4.471,3.312,10.788,1,1,1
handheld_1,71,5,0.381,7324,7324,21.705,16.646,4.425,3.793,12.618,1,1,1
handheld_1,71,7,0.469,2957,2957,4.496,2.657,4.458,2.577,7.719,1,1,1
handheld_1,72,1,0.452,5507,5507,8.813,25.215,5.364,3.403,13.353,1,1,1
handheld_1,72,11,0.359,8161,8161,4.575,3.677,4.537,3.637,12.483,1,1,1
handheld_1,72,13,0.451,5516,5516,12.773,18.231,4.754,3.345,13.315,1,1,1
handheld_1,72,2,0.359,8242,8242,4.614,3.677,4.576,3.637,12.607,1,1,1
handheld_1,72,22,0.27,8596,8596,3.176,3.383,3.243,3.132,7.437,1,1,1
handheld_1,72,25,0.27,8804,8804,6.823,4.148,3.265,3.233,7.617,1,1,1
handheld_1,72,32,0.452,6083,6083,5.12,4.088,5.245,3.505,14.749,1,1,1
handheld_1,72,33,0.551,2657,2657,17.225,11.167,4.224,3.358,9.574,1,1,1
handheld_1,72,36,0.401,1626,1626,7.556,3.539,3.495,1.442,3.103,1,1,1
handheld_1,72,37,0.27,8020,8020,3.264,3.354,3.444,2.978,6.939,1,1,1
handheld_1,72,38,0.55,3539,3539,4.194,4.315,4.356,3.987,12.705,1,1,1
handheld_1,72,4,0.27,7890,7890,7.323,5.384,3.037,3.028,6.826,1,1,1
handheld_1,72,5,0.401,1440,1440,6.071,28.268,3.189,1.415,2.748,1,1,1
handheld_1,72,7,0.446,3705,3705,4.664,2.818,4.604,2.749,8.747,1,1,1
handheld_1,73,1,0.63,5104,5104,7.205,10.228,7.056,4.725,24.042,1,1,1
handheld_1,73,11,0.363,8224,8224,4.903,3.678,4.909,3.534,12.861,1,1,1
handheld_1,73,13,0.363,7963,7963,22.379,12.696,4.539,3.675,12.453,1,1,1
handheld_1,73,2,0.363,8267,8267,4.942,3.678,4.56,3.843,12.928,1,1,1
handheld_1,73,22,0.263,10910,10910,4.125,3.553,3.62,3.195,8.956,1,1,1
