recording_id,frame_idx,boll_id,distance_m,depth_valid_px,mask_pix,H_aa_cm,W_aa_cm,H_rot_cm,W_rot_cm,area_cm2,ok_mask_size,ok_distance,ok_depth_coverage
handheld_2,71,24,7.673,19943,19943,131.217,137.944,137.088,130.401,13934.78,1,0,1
handheld_2,71,26,7.673,18093,18093,127.874,133.764,132.908,127.057,12642.129,1,0,1
handheld_2,71,27,0.591,17235,17235,10.042,9.659,9.849,9.576,71.444,1,1,1
handheld_2,71,29,0.591,18055,18055,10.042,9.917,10.036,9.587,74.843,1,1,1
handheld_2,71,31,7.673,19937,19937,131.217,138.78,137.924,130.401,13930.587,1,0,1
handheld_2,71,32,0.591,16949,16949,9.978,9.466,9.683,9.575,70.258,1,1,1
handheld_2,71,35,0.591,16771,16771,9.914,9.273,9.613,9.311,69.521,1,1,1
handheld_2,71,8,0.591,21144,21144,16.094,11.848,11.906,10.527,87.648,1,1,1
handheld_2,71,9,7.673,19914,19914,130.382,141.288,140.431,129.565,13914.517,1,0,1
handheld_2,72,10,7.731,23310,23310,140.63,165.099,147.288,146.045,16534.568,1,0,1
handheld_2,72,11,9.378,21521,21521,168.547,181.879,176.739,162.965,22462.709,1,0,1
handheld_2,72,13,0.559,18448,18448,9.62,9.623,9.473,9.359,68.415,1,1,1
handheld_2,72,17,9.378,21274,21274,167.525,178.814,175.62,162.081,22204.901,1,0,1
handheld_2,72,2,0.555,18533,18533,9.552,9.736,9.493,9.13,67.75,1,1,1
handheld_2,72,20,9.378,21299,21299,168.547,179.836,182.16,156.011,22230.995,1,0,1
handheld_2,72,24,9.378,21526,21526,168.547,180.857,176.402,162.824,22467.928,1,0,1
handheld_2,72,26,0.559,17969,17969,9.377,9.319,9.337,9.234,66.639,1,1,1
handheld_2,72,27,0.559,18055,18055,9.62,9.501,9.384,9.177,66.958,1,1,1
handheld_2,72,29,0.555,18506,18506,9.552,9.494,9.336,9.318,67.652,1,1,1
handheld_2,72,31,9.378,21353,21353,168.547,180.857,182.024,157.116,22287.358,1,0,1
handheld_2,72,32,0.559,17719,17719,9.62,9.197,9.377,9.054,65.712,1,1,1
handheld_2,72,35,0.559,17924,17924,9.56,9.319,9.331,9.218,66.472,1,1,1
handheld_2,72,8,0.555,21753,21753,10.096,12.034,11.95,9.388,79.521,1,1,1
handheld_2,72,9,9.378,21901,21901,170.59,186.988,179.096,162.35,22859.337,1,0,1
handheld_2,73,10,10.335,26879,26879,204.884,243.23,220.785,210.255,34073.229,1,0,1
handheld_2,73,11,10.335,23870,23870,202.633,221.835,218.73,177.66,30258.863,1,0,1
handheld_2,73,13,0.557,17993,18102,8.433,10.863,9.952,8.374,66.652,1,1,1
handheld_2,73,17,10.335,23221,23221,200.381,217.33,215.303,177.478,29436.157,1,0,1
handheld_2,73,2,0.557,17642,17736,8.494,9.953,9.891,8.435,65.305,1,1,1
handheld_2,73,20,10.335,23608,23608,202.633,226.339,217.739,176.561,29926.738,1,0,1
handheld_2,73,24,10.335,23859,23859,202.633,227.465,218.88,179.06,30244.919,1,0,1
handheld_2,73,26,0.557,17892,17989,8.555,10.074,10.012,8.495,66.236,1,1,1
handheld_2,73,27,0.557,17673,17776,8.433,9.953,9.891,8.374,65.452,1,1,1
handheld_2,73,29,0.557,17762,17862,8.433,9.953,9.891,8.374,65.769,1,1,1
handheld_2,73,31,10.335,23623,23623,202.633,220.709,218.73,176.841,29945.753,1,0,1
handheld_2,73,32,0.557,17439,17537,8.433,9.65,9.587,8.374,64.572,1,1,1
handheld_2,73,35,0.557,17627,17725,8.433,9.953,9.891,8.374,65.264,1,1,1
handheld_2,73,8,0.557,20170,20317,8.494,12.563,12.136,8.435,74.808,1,1,1
handheld_2,73,9,10.335,24389,24389,202.633,229.717,218.263,178.114,30916.775,1,0,1
handheld_2,74,10,4.94,24232,24371,87.708,115.184,104.8,92.317,7058.403,1,0,1
handheld_2,74,11,4.94,21110,21246,86.094,100.114,99.561,80.187,6153.331,1,0,1
handheld_2,74,13,0.55,11947,12134,5.751,11.506,11.444,5.692,43.562,1,1,1
handheld_2,74,17,4.94,20797,20930,79.099,99.037,98.484,78.572,6061.81,1,0,1
handheld_2,74,2,0.55,11978,12165,5.811,11.626,11.564,5.752,43.673,1,1,1
handheld_2,74,20,4.94,21089,21225,86.632,99.575,99.023,80.725,6147.249,1,0,1
handheld_2,74,21,0.557,32285,32448,11.588,25.186,10.936,10.258,119.475,1,1,1
handheld_2,74,24,4.94,21178,21313,87.17,107.111,99.561,80.725,6172.736,1,0,1
handheld_2,74,26,0.55,11946,12116,5.811,11.446,11.384,5.752,43.497,1,1,1
handheld_2,74,27,0.55,11359,11520,5.751,10.307,10.246,5.692,41.358,1,1,1
handheld_2,74,29,0.55,11415,11585,5.751,10.847,10.306,5.692,41.591,1,1,1
handheld_2,74,31,4.94,20984,21119,86.094,99.575,99.023,79.649,6116.549,1,0,1
handheld_2,74,32,0.55,12018,12182,5.811,11.326,11.264,5.752,43.734,1,1,1
handheld_2,74,35,0.55,12184,12368,5.811,11.626,11.564,5.752,44.402,1,1,1
handheld_2,74,8,0.55,12745,12942,6.35,12.165,11.744,5.812,46.463,1,1,1
handheld_2,74,9,4.94,21803,21936,87.708,107.111,101.175,81.801,6353.171,1,0,1
handheld_2,75,10,4.94,24052,24052,99.546,95.808,99.023,95.255,6966.014,1,0,1
handheld_2,75,11,4.94,20666,20666,92.013,87.734,91.488,81.801,5985.35,1,0,1
handheld_2,75,13,0.601,14677,14677,9.034,9.626,9.04,8.862,62.917,1,1,1
handheld_2,75,17,4.94,20568,20568,96.318,88.272,91.488,81.263,5956.967,1,0,1
handheld_2,75,2,0.601,14674,14674,9.099,9.757,9.098,8.782,62.904,1,1,1
handheld_2,75,20,4.94,20692,20692,91.475,87.734,90.95,81.801,5992.88,1,0,1
handheld_2,75,21,0.601,15665,15665,13.158,20.496,11.343,9.741,67.152,1,1,1
handheld_2,75,24,4.94,20870,20870,97.394,88.272,94.717,82.339,6044.433,1,0,1
handheld_2,75,26,0.601,14788,14788,9.034,9.757,9.07,8.822,63.392,1,1,1
handheld_2,75,27,0.601,14145,14145,8.969,9.56,8.828,8.397,60.636,1,1,1
handheld_2,75,29,0.601,14478,14478,9.034,9.691,8.869,8.773,62.064,1,1,1
handheld_2,75,31,4.94,20599,20599,91.475,87.734,90.95,81.801,5965.945,1,0,1
handheld_2,75,32,0.601,13914,13914,8.903,9.56,8.771,8.281,59.646,1,1,1
handheld_2,75,35,0.601,14182,14182,8.969,9.56,8.834,8.562,60.795,1,1,1
handheld_2,75,8,0.601,24969,25075,12.438,13.751,12.975,11.662,107.49,1,1,1
handheld_2,75,9,4.94,22907,22907,98.47,91.502,97.946,90.95,6634.395,1,0,1
handheld_2,76,10,1.088,22020,22020,21.095,20.627,20.979,20.505,309.353,1,1,1
handheld_2,76,11,1.088,19046,19046,19.554,18.019,19.438,17.898,267.572,1,1,1
handheld_2,76,13,0.626,14911,14911,9.546,10.299,9.805,8.755,69.348,1,1,1
handheld_2,76,17,1.088,18987,18987,19.791,17.9,19.32,17.779,266.743,1,1,1
handheld_2,76,2,0.626,14087,14087,9.069,10.026,9.453,8.621,65.516,1,1,1
handheld_2,76,20,1.088,21021,21021,21.095,18.493,20.979,18.372,295.318,1,1,1
handheld_2,76,21,0.626,13854,13854,12.069,20.939,11.124,9.242,64.432,1,1,1
handheld_2,76,24,1.088,21634,21634,21.095,20.508,21.955,19.069,303.93,1,1,1
handheld_2,76,26,0.626,14314,14314,9.342,10.163,9.548,8.584,66.572,1,1,1
handheld_2,76,27,0.626,14379,14379,9.205,10.026,9.596,8.584,66.874,1,1,1
handheld_2,76,29,0.626,15003,15003,9.41,10.504,9.766,9.251,69.776,1,1,1
handheld_2,76,31,1.088,19059,19059,19.436,18.019,19.32,17.898,267.755,1,1,1
handheld_2,76,32,0.626,14060,14060,9.137,9.958,9.456,8.512,65.39,1,1,1
handheld_2,76,35,0.626,14292,14292,9.273,10.231,9.503,8.571,66.469,1,1,1
handheld_2,76,8,0.626,22773,22774,15.956,13.232,12.375,11.419,105.917,1,1,1
handheld_2,76,9,1.088,20674,20674,20.858,20.034,21.991,17.558,290.443,1,1,1
handheld_2,77,10,5.69,17733,17733,91.108,107.253,101.798,92.293,6813.747,1,0,1
handheld_2,77,11,5.69,14978,14978,85.53,91.134,92.911,80.282,5755.162,1,0,1
handheld_2,77,13,0.573,14607,14607,8.925,9.427,8.487,8.13,56.918,1,1,1
handheld_2,77,17,5.69,14920,14920,83.671,95.474,98.155,78.015,5732.876,1,0,1
handheld_2,77,2,0.573,14466,14466,9.175,9.115,8.486,8.395,56.369,1,1,1
handheld_2,77,20,5.69,15077,15077,87.389,92.374,95.303,79.889,5793.202,1,0,1
handheld_2,77,21,0.573,13768,13768,9.3,9.365,9.583,8.602,53.649,1,1,1
handheld_2,77,24,5.69,17229,17229,91.108,107.253,109.483,79.992,6620.089,1,0,1
handheld_2,77,26,0.573,14491,14491,9.175,9.178,8.585,8.303,56.466,1,1,1
handheld_2,77,27,0.573,14871,14871,9.112,9.365,8.699,8.227,57.947,1,1,1
handheld_2,77,29,0.573,14228,14228,8.863,9.053,8.369,8.096,55.441,1,1,1
handheld_2,77,31,5.69,14964,14964,84.91,94.854,98.095,77.723,5749.783,1,0,1
handheld_2,77,32,0.573,14374,14374,8.925,9.178,8.368,8.126,56.01,1,1,1
handheld_2,77,35,0.573,14576,14576,9.05,9.302,8.507,8.159,56.797,1,1,1
handheld_2,77,8,0.573,22732,22732,11.484,12.486,11.508,11.205,88.578,1,1,1
handheld_2,77,9,5.69,16726,16726,89.868,105.394,108.036,79.971,6426.816,1,0,1
handheld_2,78,10,5.993,13924,13924,82.251,150.184,93.2,82.705,5935.151,1,0,1
handheld_2,78,11,5.993,13866,13866,82.251,105.129,93.918,82.149,5910.429,1,0,1
handheld_2,78,13,0.656,13477,13477,9.432,11.007,10.139,9.001,68.83,1,1,1
handheld_2,78,17,5.993,13758,13758,81.598,105.782,93.254,82.209,5864.393,1,0,1
handheld_2,78,2,0.656,13414,13414,9.361,10.864,10.586,8.772,68.509,1,1,1
handheld_2,78,20,5.993,12604,12604,80.945,101.864,86.98,83.215,5372.497,1,0,1
handheld_2,78,21,0.591,12115,12115,8.433,9.595,8.769,8.08,50.22,1,1,1
handheld_2,78,24,5.993,13916,13916,82.251,105.129,93.718,82.244,5931.741,1,0,1
handheld_2,78,26,0.656,13130,13130,9.361,10.864,10.101,8.901,67.058,1,1,1
handheld_2,78,27,0.656,13110,13110,9.289,10.793,10.026,8.914,66.956,1,1,1
handheld_2,78,29,0.656,13376,13376,9.432,11.365,10.139,8.975,68.315,1,1,1
handheld_2,78,31,5.993,13816,13816,81.598,105.782,93.168,82.513,5889.116,1,0,1
handheld_2,78,32,0.656,13653,13653,9.361,10.936,10.674,8.789,69.729,1,1,1
handheld_2,78,35,0.656,13876,13876,9.432,11.007,10.664,9.083,70.868,1,1,1
handheld_2,78,8,0.656,18476,18476,11.361,12.437,12.101,10.287,94.362,1,1,1
handheld_2,78,9,5.993,13569,13569,117.501,188.71,92.349,81.847,5783.831,1,0,1
handheld_2,79,10,6.534,11436,11436,76.153,110.348,88.115,87.396,5794.442,1,0,1
handheld_2,79,11,6.534,11444,11444,76.153,109.636,87.784,87.072,5798.496,1,0,1
handheld_2,79,13,4.274,16336,16336,76.815,85.219,87.249,54.979,3541.555,1,0,1
handheld_2,79,17,6.534,11430,11430,76.153,109.636,87.897,86.673,5791.402,1,0,1
handheld_2,79,2,4.274,14282,14282,57.262,84.754,86.385,54.772,3096.259,1,0,1
handheld_2,79,20,6.534,11474,11474,76.153,109.636,90.42,85.089,5813.696,1,0,1
handheld_2,79,21,0.667,11418,11418,11.552,17.587,9.552,7.919,60.287,1,1,1
handheld_2,79,24,6.534,11481,11481,76.153,109.636,90.42,84.892,5817.243,1,0,1
handheld_2,79,26,0.309,11240,11423,9.626,14.78,7.372,2.491,12.944,1,1,1
handheld_2,79,27,4.777,13195,13195,61.92,89.003,78.478,67.676,3573.544,1,0,1
handheld_2,79,29,4.274,16249,16249,58.193,85.685,87.713,55.171,3522.694,1,0,1
handheld_2,79,31,6.534,11505,11505,76.153,109.636,88.155,87.443,5829.403,1,0,1
handheld_2,79,32,4.777,12124,12124,61.92,85.36,84.269,56.67,3283.49,1,0,1
handheld_2,79,35,4.274,15984,15984,57.727,84.754,86.445,55.116,3465.243,1,0,1
handheld_2,79,8,4.274,16786,16786,82.867,86.151,88.268,55.665,3639.112,1,0,1
handheld_2,79,9,6.534,11341,11341,76.153,246.325,87.981,85.56,5746.307,1,0,1
handheld_2,80,10,7.082,7629,7629,77.14,82.564,81.781,76.38,4541.075,1,0,1
handheld_2,80,11,7.082,7625,7625,77.912,82.564,81.781,77.152,4538.694,1,0,1
handheld_2,80,13,0.268,15057,15057,3.532,5.052,5.235,3.266,12.835,1,1,1
handheld_2,80,17,7.082,7635,7635,77.912,82.564,81.781,77.152,4544.647,1,0,1
handheld_2,80,2,0.267,13702,13702,5.06,4.946,5.111,3.213,11.593,1,1,1
handheld_2,80,20,7.082,7633,7633,77.912,82.564,81.781,77.152,4543.456,1,0,1
handheld_2,80,21,6.291,10429,10429,113.065,115.84,93.774,69.103,4898.479,1,0,1
handheld_2,80,24,7.082,7708,7708,78.683,82.564,81.781,77.923,4588.099,1,0,1
handheld_2,80,26,0.551,15521,15672,6.362,14.528,12.545,6.303,56.469,1,1,1
handheld_2,80,27,0.267,14234,14234,3.461,5.004,5.159,3.237,12.043,1,1,1
handheld_2,80,29,0.267,14904,14904,3.519,5.033,5.221,3.253,12.61,1,1,1
handheld_2,80,31,7.082,7668,7668,78.683,82.564,81.781,77.923,4564.289,1,0,1
handheld_2,80,32,0.266,11446,11446,3.303,4.869,4.605,3.019,9.612,1,1,1
handheld_2,80,35,0.267,14285,14285,3.461,5.004,5.159,3.24,12.086,1,1,1
handheld_2,80,8,0.276,15370,15370,3.638,5.202,5.397,3.363,13.895,1,1,1
handheld_2,80,9,7.082,7557,7557,77.14,191.364,81.009,76.38,4498.218,1,0,1
handheld_2,81,10,11.009,1723,1723,83.941,52.778,82.754,51.571,2478.336,1,0,1
handheld_2,81,11,11.009,1716,1716,83.941,52.778,82.754,51.571,2468.268,1,0,1
handheld_2,81,13,0.287,14403,14403,3.564,5.16,5.352,3.219,14.08,1,1,1
handheld_2,81,17,11.009,1673,1673,83.941,52.778,82.754,51.571,2406.417,1,0,1
handheld_2,81,2,0.287,14138,14138,3.564,5.128,5.321,3.196,13.821,1,1,1
handheld_2,81,20,11.009,1662,1662,83.941,51.579,82.754,50.372,2390.595,1,0,1
handheld_2,81,21,11.009,13368,13368,232.635,220.708,173.339,115.164,19228.323,1,0,1
handheld_2,81,24,11.009,1695,1695,83.941,52.778,82.754,51.571,2438.062,1,0,1
handheld_2,81,26,0.599,17816,17901,9.265,11.813,12.232,8.283,76.227,1,1,1
handheld_2,81,27,0.287,14231,14231,3.564,5.128,5.287,3.208,13.912,1,1,1
handheld_2,81,29,0.287,14299,14299,3.564,5.16,5.329,3.219,13.978,1,1,1
handheld_2,81,31,11.009,1669,1669,83.941,52.778,82.754,51.571,2400.664,1,0,1
handheld_2,81,32,0.284,8862,8862,3.31,4.208,4.514,2.959,8.483,1,1,1
handheld_2,81,35,0.287,14364,14364,3.564,5.128,5.308,3.232,14.042,1,1,1
handheld_2,81,8,0.287,14474,14474,3.564,5.16,5.347,3.23,14.149,1,1,1
handheld_2,81,9,11.009,1684,1684,86.339,153.536,82.754,51.571,2422.239,1,0,1
handheld_2,82,10,0.408,7197,7197,3.733,5.779,4.569,4.08,14.218,1,1,1
handheld_2,82,11,0.408,7232,7232,3.778,5.779,4.553,4.117,14.288,1,1,1
handheld_2,82,13,0.318,11507,11507,3.498,5.093,5.04,3.456,13.81,1,1,1
handheld_2,82,17,0.408,7162,7162,3.733,5.779,4.551,4.063,14.149,1,1,1
handheld_2,82,2,0.406,6904,6904,3.671,5.485,4.332,4.079,13.506,1,1,1
handheld_2,82,20,0.408,7177,7177,3.733,5.779,4.526,4.1,14.179,1,1,1
handheld_2,82,21,1.438,18232,18232,30.23,24.912,30.548,23.28,447.436,1,1,1
handheld_2,82,24,0.408,7252,7252,3.778,5.779,4.548,4.123,14.327,1,1,1
handheld_2,82,26,0.584,16251,16262,14.44,13.681,10.33,8.064,65.823,1,1,1
handheld_2,82,27,0.316,11110,11110,3.408,5.061,4.98,3.348,13.166,1,1,1
handheld_2,82,29,0.318,11373,11373,3.429,5.093,5.058,3.395,13.649,1,1,1
handheld_2,82,31,0.408,7149,7149,3.733,5.779,4.537,4.082,14.124,1,1,1
handheld_2,82,32,0.315,7712,7712,3.397,4.427,4.599,2.969,9.082,1,1,1
handheld_2,82,35,0.316,10762,10762,3.442,5.061,5.009,3.4,12.754,1,1,1
handheld_2,82,8,0.323,11844,11844,3.518,5.244,5.173,3.484,14.665,1,1,1
handheld_2,82,9,0.406,7053,7053,3.671,5.706,4.503,4.016,13.798,1,1,1
handheld_2,83,10,0.422,6536,6536,3.861,5.61,4.598,3.9,13.814,1,1,1
handheld_2,83,11,0.422,6489,6489,3.815,5.61,4.564,3.907,13.715,1,1,1
handheld_2,83,13,0.33,10843,10843,3.63,5.106,4.964,3.657,14.014,1,1,1
handheld_2,83,17,0.422,6473,6473,3.815,5.61,4.564,3.894,13.681,1,1,1
handheld_2,83,2,0.417,6110,6110,3.725,5.134,4.201,3.826,12.609,1,1,1
handheld_2,83,20,0.421,6447,6447,3.806,5.55,4.541,3.888,13.561,1,1,1
handheld_2,83,21,1.393,18593,18593,29.739,22.311,30.103,21.499,428.184,1,1,1
handheld_2,83,24,0.422,6517,6517,3.861,5.61,4.564,3.907,13.774,1,1,1
handheld_2,83,26,0.553,22782,22850,14.938,15.123,19.184,8.341,82.931,1,1,1
handheld_2,83,27,0.33,10529,10529,3.559,5.07,4.99,3.529,13.608,1,1,1
handheld_2,83,29,0.33,10702,10702,3.63,5.07,4.939,3.654,13.832,1,1,1
handheld_2,83,31,0.421,6435,6435,3.76,5.55,4.55,3.873,13.536,1,1,1
handheld_2,83,32,0.328,7108,7108,3.43,3.967,4.325,3.075,9.076,1,1,1
handheld_2,83,35,0.33,10615,10615,3.595,5.07,4.967,3.595,13.719,1,1,1
handheld_2,83,8,0.33,10931,10931,3.63,5.106,4.964,3.661,14.128,1,1,1
handheld_2,83,9,0.419,6343,6343,3.742,5.478,4.517,3.83,13.216,1,1,1
handheld_2,84,10,0.435,6066,6066,3.696,5.498,4.52,3.928,13.623,1,1,1
handheld_2,84,11,0.434,5931,5931,3.687,5.391,4.279,3.978,13.258,1,1,1
handheld_2,84,13,0.344,9767,9767,3.635,5.022,4.892,3.624,13.717,1,1,1
handheld_2,84,17,0.435,6135,6135,3.743,5.498,4.536,3.937,13.778,1,1,1
handheld_2,84,2,0.435,6047,6047,3.696,5.498,4.525,3.878,13.58,1,1,1
handheld_2,84,20,0.434,5982,5982,3.687,5.438,4.313,4.012,13.372,1,1,1
handheld_2,84,21,0.345,15234,15234,7.027,5.037,7.002,4.938,21.519,1,1,1
handheld_2,84,24,0.435,6145,6145,3.743,5.498,4.495,3.956,13.8,1,1,1
handheld_2,84,26,0.596,8123,8123,14.737,13.117,9.639,4.759,34.244,1,1,1
handheld_2,84,27,0.344,9422,9422,3.597,4.985,4.886,3.563,13.232,1,1,1
handheld_2,84,29,0.344,9704,9704,3.635,5.022,4.889,3.624,13.628,1,1,1
handheld_2,84,31,0.434,6022,6022,3.687,5.485,4.408,3.956,13.462,1,1,1
handheld_2,84,32,0.336,6301,6301,3.367,4.027,4.831,2.524,8.442,1,1,1
handheld_2,84,35,0.344,9627,9627,3.635,4.985,4.852,3.622,13.52,1,1,1
handheld_2,84,8,0.344,9833,9833,4.159,5.022,4.865,3.676,13.81,1,1,1
handheld_2,84,9,0.434,5983,5983,3.687,5.485,4.458,3.895,13.375,1,1,1
handheld_2,85,10,0.418,6513,6513,4.644,9.473,4.725,3.697,13.506,1,1,1
handheld_2,85,11,0.418,6619,6619,3.688,5.465,4.729,3.725,13.725,1,1,1
handheld_2,85,13,0.334,10570,10570,3.674,5.058,4.826,3.662,13.994,1,1,1
handheld_2,85,17,0.418,6661,6661,3.779,5.511,4.752,3.725,13.812,1,1,1
handheld_2,85,2,0.418,6602,6602,4.644,9.473,4.695,3.725,13.69,1,1,1
handheld_2,85,20,0.418,6457,6457,3.642,5.42,4.659,3.711,13.389,1,1,1
handheld_2,85,21,0.333,15216,15216,7.436,5.225,4.762,3.578,20.025,1,1,1
handheld_2,85,24,0.418,6665,6665,3.734,5.511,4.735,3.746,13.821,1,1,1
handheld_2,85,26,0.57,11257,11257,13.349,11.862,12.965,7.734,43.406,1,1,1
handheld_2,85,27,0.333,8086,8086,3.518,4.789,4.906,3.201,10.641,1,1,1
handheld_2,85,29,0.334,10511,10511,3.674,4.986,4.806,3.665,13.916,1,1,1
handheld_2,85,31,0.418,6564,6564,4.644,9.519,4.695,3.74,13.611,1,1,1
handheld_2,85,32,0.333,7005,7005,3.518,4.172,4.887,2.829,9.219,1,1,1
handheld_2,85,35,0.334,10386,10386,3.674,4.986,4.797,3.645,13.751,1,1,1
handheld_2,85,8,0.334,10671,10671,3.674,5.022,4.847,3.671,14.128,1,1,1
handheld_2,85,9,0.418,6545,6545,3.688,5.511,4.73,3.688,13.572,1,1,1
handheld_2,86,10,0.414,7255,7255,3.878,5.593,4.619,4.147,14.758,1,1,1
handheld_2,86,11,0.414,7426,7426,3.923,5.593,4.672,4.18,15.105,1,1,1
handheld_2,86,13,0.316,11499,11499,3.511,4.992,4.737,3.542,13.627,1,1,1
handheld_2,86,17,0.414,7255,7255,3.878,5.593,4.612,4.164,14.758,1,1,1
handheld_2,86,2,0.414,7399,7399,3.878,8.345,4.73,4.113,15.051,1,1,1
handheld_2,86,20,0.414,7393,7393,3.878,5.593,4.672,4.165,15.038,1,1,1
handheld_2,86,21,0.314,15860,15860,7.251,5.303,6.194,4.787,18.558,1,1,1
handheld_2,86,24,0.414,7465,7465,3.923,5.638,4.691,4.19,15.185,1,1,1
handheld_2,86,26,0.386,27671,27713,10.175,10.767,13.084,6.49,49.005,1,1,1
handheld_2,86,27,0.314,9993,9993,3.42,4.858,4.686,3.439,11.693,1,1,1
handheld_2,86,29,0.316,11449,11449,3.476,4.992,4.737,3.545,13.568,1,1,1
handheld_2,86,31,0.414,7273,7273,3.878,5.593,4.591,4.185,14.794,1,1,1
handheld_2,86,32,0.313,7896,7896,3.375,4.229,4.661,2.97,9.181,1,1,1
handheld_2,86,35,0.314,10140,10140,3.42,4.824,4.577,3.488,11.865,1,1,1
handheld_2,86,8,0.317,11612,11612,3.522,5.043,4.829,3.531,13.849,1,1,1
handheld_2,86,9,0.414,7336,7336,3.878,5.593,4.662,4.155,14.922,1,1,1
handheld_2,87,10,0.414,8453,8453,4.194,5.909,5.138,4.292,17.195,1,1,1
handheld_2,87,11,0.414,8561,8561,4.284,5.909,5.184,4.256,17.414,1,1,1
handheld_2,87,13,0.336,12519,12519,3.879,5.528,5.294,3.878,16.774,1,1,1
handheld_2,87,17,0.414,8385,8385,4.194,5.909,5.164,4.236,17.056,1,1,1
handheld_2,87,2,0.414,8482,8482,4.194,12.946,5.22,4.237,17.254,1,1,1
handheld_2,87,20,0.414,8444,8444,4.194,5.909,5.138,4.292,17.176,1,1,1
handheld_2,87,21,0.741,18340,18340,16.708,14.613,15.496,13.053,119.513,1,1,1
handheld_2,87,24,0.414,8557,8557,4.284,5.909,5.204,4.276,17.406,1,1,1
handheld_2,87,26,0.574,32655,32655,14.755,17.199,19.119,11.003,127.689,1,1,1
handheld_2,87,27,0.327,12254,12254,3.704,5.344,5.082,3.76,15.551,1,1,1
handheld_2,87,29,0.336,12451,12451,3.843,5.491,5.25,3.883,16.683,1,1,1
handheld_2,87,31,0.414,8414,8414,4.194,5.864,5.164,4.256,17.115,1,1,1
handheld_2,87,32,0.293,9993,9993,3.319,4.31,3.701,3.662,10.181,1,1,1
handheld_2,87,35,0.305,11863,11863,3.455,4.885,4.65,3.499,13.097,1,1,1
handheld_2,87,8,0.351,12648,12648,4.053,5.813,5.62,4.032,18.493,1,1,1
handheld_2,87,9,0.414,8471,8471,4.239,5.909,5.184,4.256,17.231,1,1,1
handheld_2,88,10,0.351,9619,9619,3.747,5.239,4.492,4.04,14.064,1,1,1
handheld_2,88,11,0.351,9473,9473,3.747,5.201,4.389,4.094,13.851,1,1,1
handheld_2,88,13,0.285,12973,12973,3.322,4.906,4.805,3.312,12.506,1,1,1
handheld_2,88,17,0.351,9460,9460,3.747,5.201,4.6,3.882,13.832,1,1,1
handheld_2,88,2,0.351,9618,9618,3.823,13.003,4.492,4.053,14.063,1,1,1
handheld_2,88,20,0.351,9613,9613,3.747,5.239,4.522,4.021,14.056,1,1,1
handheld_2,88,21,0.743,9337,9337,11.573,12.224,9.756,8.13,61.174,1,1,1
handheld_2,88,24,0.351,9759,9759,3.823,5.278,4.592,4.014,14.269,1,1,1
handheld_2,88,26,0.585,31208,31208,14.082,17.401,18.645,11.364,126.753,1,1,1
handheld_2,88,27,0.284,10915,10915,3.217,4.456,4.248,3.303,10.448,1,1,1
handheld_2,88,29,0.286,13029,13029,3.333,4.924,4.821,3.323,12.648,1,1,1
handheld_2,88,31,0.351,9569,9569,3.747,5.201,4.515,4.008,13.991,1,1,1
handheld_2,88,32,0.284,11494,11494,3.248,4.858,4.526,3.206,11.002,1,1,1
handheld_2,88,35,0.286,13032,13032,3.302,5.017,4.985,3.271,12.651,1,1,1
handheld_2,88,8,0.286,13358,13358,3.364,5.048,4.984,3.353,12.967,1,1,1
handheld_2,88,9,0.351,9583,9583,3.785,5.201,4.508,4.021,14.012,1,1,1
handheld_2,89,10,11.253,2803,2803,116.444,64.983,115.235,63.747,4212.491,1,0,1
handheld_2,89,11,11.253,2930,2930,118.896,66.209,117.687,64.973,4403.353,1,0,1
handheld_2,89,13,6.252,13464,13464,78.315,155.994,106.87,77.239,6245.846,1,0,1
handheld_2,89,17,11.253,2894,2894,118.896,66.209,112.784,64.973,4349.25,1,0,1
handheld_2,89,2,11.253,2859,2859,116.444,402.156,115.235,63.747,4296.65,1,0,1
handheld_2,89,20,11.253,2900,2900,118.896,66.209,112.784,64.973,4358.267,1,0,1
handheld_2,89,21,6.252,9469,9469,245.84,130.79,89.901,67.596,4392.596,1,0,1
handheld_2,89,24,11.253,2936,2936,118.896,66.209,117.687,64.973,4412.37,1,0,1
handheld_2,89,26,0.353,11055,11234,2.768,8.808,8.768,2.73,16.614,1,1,1
handheld_2,89,27,6.252,11277,11277,72.186,104.223,93.828,77.805,5231.313,1,0,1
handheld_2,89,29,6.252,13336,13336,77.634,109.672,108.975,74.24,6186.468,1,0,1
handheld_2,89,31,11.253,2912,2912,117.67,66.209,112.784,64.973,4376.301,1,0,1
handheld_2,89,32,6.252,10582,10582,72.186,101.498,92.186,71.39,4908.908,1,0,1
handheld_2,89,35,6.252,13351,13351,78.315,109.672,106.902,77.111,6193.426,1,0,1
handheld_2,89,8,6.252,13406,13406,77.634,111.035,107.07,76.553,6218.94,1,0,1
handheld_2,89,9,11.253,2943,2943,120.122,66.209,118.913,64.973,4422.89,1,0,1
handheld_2,90,10,9.833,1661,1661,77.116,38.569,76.056,37.492,1905.991,1,0,1
handheld_2,90,11,9.833,1595,1595,76.045,37.498,74.985,36.421,1830.257,1,0,1
handheld_2,90,13,6.252,16071,16071,101.469,106.267,104.614,94.487,7455.213,1,0,1
handheld_2,90,17,9.833,1645,1645,77.116,38.569,76.056,37.492,1887.631,1,0,1
handheld_2,90,2,9.833,1615,1615,77.116,308.554,76.056,36.421,1853.207,1,0,1
